,current_user_id,Time,Event context,Component,Event name,Description,Origin,IP address
2513,9661,"23/08/22, 09:54",Assignment: Activity 1: Image Licensing Presentation,User tours,Tour started,The user with id '9661' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=41860&action=view'.,web,201.217.216.162
2514,9661,"23/08/22, 09:54",Assignment: Activity 1: Image Licensing Presentation,Assignment,The status of the submission has been viewed.,The user with id '9661' has viewed the submission status page for the assignment with course module id '41860'.,web,201.217.216.162
2515,9661,"23/08/22, 09:54",Assignment: Activity 1: Image Licensing Presentation,Assignment,Course module viewed,The user with id '9661' viewed the 'assign' activity with course module id '41860'.,web,201.217.216.162
2516,9661,"23/08/22, 09:54",Assignment: Activity 1: Image Licensing Presentation,Assignment,A submission has been submitted.,The user with id '9661' has submitted the submission with id '274422' for the assignment with course module id '41860'.,web,201.217.216.162
2517,9661,"23/08/22, 09:54",Assignment: Activity 1: Image Licensing Presentation,Online text submissions,Submission created.,The user with id '9661' created an online text submission with '1' words in the assignment with course module id '41860'.,web,201.217.216.162
2518,9661,"23/08/22, 09:54",Assignment: Activity 1: Image Licensing Presentation,Online text submissions,An online text has been uploaded.,The user with id '9661' has saved an online text submission with id '274422' in the assignment activity with course module id '41860'.,web,201.217.216.162
2519,9661,"23/08/22, 09:54",Assignment: Activity 1: Image Licensing Presentation,Assignment,Course module viewed,The user with id '9661' viewed the 'assign' activity with course module id '41860'.,web,201.217.216.162
2520,9645,"23/08/22, 09:54",Assignment: Activity 1: Image Licensing Presentation,User tours,Step shown,The user with id '9645' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=41860&action=view'.,web,201.217.216.162
2521,9645,"23/08/22, 09:54",Assignment: Activity 1: Image Licensing Presentation,User tours,Tour started,The user with id '9645' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=41860&action=view'.,web,201.217.216.162
2522,9645,"23/08/22, 09:54",Assignment: Activity 1: Image Licensing Presentation,Assignment,The status of the submission has been viewed.,The user with id '9645' has viewed the submission status page for the assignment with course module id '41860'.,web,201.217.216.162
2523,9645,"23/08/22, 09:54",Assignment: Activity 1: Image Licensing Presentation,Assignment,Course module viewed,The user with id '9645' viewed the 'assign' activity with course module id '41860'.,web,201.217.216.162
2524,9645,"23/08/22, 09:54",Assignment: Activity 1: Image Licensing Presentation,Assignment,A submission has been submitted.,The user with id '9645' has submitted the submission with id '274423' for the assignment with course module id '41860'.,web,201.217.216.162
2525,9645,"23/08/22, 09:54",Assignment: Activity 1: Image Licensing Presentation,Online text submissions,Submission created.,The user with id '9645' created an online text submission with '1' words in the assignment with course module id '41860'.,web,201.217.216.162
2526,9645,"23/08/22, 09:54",Assignment: Activity 1: Image Licensing Presentation,Online text submissions,An online text has been uploaded.,The user with id '9645' has saved an online text submission with id '274423' in the assignment activity with course module id '41860'.,web,201.217.216.162
2527,9645,"23/08/22, 09:54",Assignment: Activity 1: Image Licensing Presentation,Assignment,Course module viewed,The user with id '9645' viewed the 'assign' activity with course module id '41860'.,web,201.217.216.162
2528,9645,"23/08/22, 09:54",Assignment: Activity 1: Image Licensing Presentation,User tours,Step shown,The user with id '9645' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=41860&action=editsubmission'.,web,201.217.216.162
2529,9645,"23/08/22, 09:54",Assignment: Activity 1: Image Licensing Presentation,User tours,Tour started,The user with id '9645' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=41860&action=editsubmission'.,web,201.217.216.162
2530,9645,"23/08/22, 09:53",Assignment: Activity 1: Image Licensing Presentation,Assignment,Submission form viewed.,The user with id '9645' viewed their submission for the assignment with course module id '41860'.,web,201.217.216.162
2531,9645,"23/08/22, 09:53",Assignment: Activity 1: Image Licensing Presentation,Assignment,Course module viewed,The user with id '9645' viewed the 'assign' activity with course module id '41860'.,web,201.217.216.162
2532,9683,"23/08/22, 09:53",Assignment: Activity 1: Image Licensing Presentation,User tours,Step shown,The user with id '9683' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=41860&action=view'.,web,201.217.216.162
2533,9683,"23/08/22, 09:53",Assignment: Activity 1: Image Licensing Presentation,User tours,Tour started,The user with id '9683' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=41860&action=view'.,web,201.217.216.162
2534,9683,"23/08/22, 09:53",Assignment: Activity 1: Image Licensing Presentation,Assignment,The status of the submission has been viewed.,The user with id '9683' has viewed the submission status page for the assignment with course module id '41860'.,web,201.217.216.162
2535,9683,"23/08/22, 09:53",Assignment: Activity 1: Image Licensing Presentation,Assignment,Course module viewed,The user with id '9683' viewed the 'assign' activity with course module id '41860'.,web,201.217.216.162
2536,9645,"23/08/22, 09:53",Assignment: Activity 1: Image Licensing Presentation,User tours,Step shown,The user with id '9645' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=41860'.,web,201.217.216.162
2537,9683,"23/08/22, 09:53",Assignment: Activity 1: Image Licensing Presentation,Assignment,A submission has been submitted.,The user with id '9683' has submitted the submission with id '274421' for the assignment with course module id '41860'.,web,201.217.216.162
2538,9683,"23/08/22, 09:53",Assignment: Activity 1: Image Licensing Presentation,Online text submissions,Submission created.,The user with id '9683' created an online text submission with '1' words in the assignment with course module id '41860'.,web,201.217.216.162
2539,9683,"23/08/22, 09:53",Assignment: Activity 1: Image Licensing Presentation,Online text submissions,An online text has been uploaded.,The user with id '9683' has saved an online text submission with id '274421' in the assignment activity with course module id '41860'.,web,201.217.216.162
2540,9683,"23/08/22, 09:53",Assignment: Activity 1: Image Licensing Presentation,Assignment,Course module viewed,The user with id '9683' viewed the 'assign' activity with course module id '41860'.,web,201.217.216.162
2541,9645,"23/08/22, 09:53",Assignment: Activity 1: Image Licensing Presentation,User tours,Tour started,The user with id '9645' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=41860'.,web,201.217.216.162
2542,9645,"23/08/22, 09:53",Assignment: Activity 1: Image Licensing Presentation,Assignment,The status of the submission has been viewed.,The user with id '9645' has viewed the submission status page for the assignment with course module id '41860'.,web,201.217.216.162
2543,9645,"23/08/22, 09:53",Assignment: Activity 1: Image Licensing Presentation,Assignment,Course module viewed,The user with id '9645' viewed the 'assign' activity with course module id '41860'.,web,201.217.216.162
2544,9661,"23/08/22, 09:53",Assignment: Activity 1: Image Licensing Presentation,User tours,Step shown,The user with id '9661' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=41860&action=editsubmission'.,web,201.217.216.162
2545,9661,"23/08/22, 09:53",Assignment: Activity 1: Image Licensing Presentation,User tours,Tour started,The user with id '9661' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=41860&action=editsubmission'.,web,201.217.216.162
2546,9661,"23/08/22, 09:53",Assignment: Activity 1: Image Licensing Presentation,Assignment,Submission form viewed.,The user with id '9661' viewed their submission for the assignment with course module id '41860'.,web,201.217.216.162
2547,9661,"23/08/22, 09:53",Assignment: Activity 1: Image Licensing Presentation,Assignment,Course module viewed,The user with id '9661' viewed the 'assign' activity with course module id '41860'.,web,201.217.216.162
2548,9663,"23/08/22, 09:53",Assignment: Activity 1: Image Licensing Presentation,User tours,Step shown,The user with id '9663' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=41860&action=view'.,web,201.217.216.162
2549,9663,"23/08/22, 09:53",Assignment: Activity 1: Image Licensing Presentation,User tours,Tour started,The user with id '9663' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=41860&action=view'.,web,201.217.216.162
2550,9663,"23/08/22, 09:53",Assignment: Activity 1: Image Licensing Presentation,Assignment,The status of the submission has been viewed.,The user with id '9663' has viewed the submission status page for the assignment with course module id '41860'.,web,201.217.216.162
2551,9663,"23/08/22, 09:53",Assignment: Activity 1: Image Licensing Presentation,Assignment,Course module viewed,The user with id '9663' viewed the 'assign' activity with course module id '41860'.,web,201.217.216.162
2552,9663,"23/08/22, 09:53",Assignment: Activity 1: Image Licensing Presentation,Assignment,A submission has been submitted.,The user with id '9663' has submitted the submission with id '274420' for the assignment with course module id '41860'.,web,201.217.216.162
2553,9663,"23/08/22, 09:53",Assignment: Activity 1: Image Licensing Presentation,Online text submissions,Submission created.,The user with id '9663' created an online text submission with '1' words in the assignment with course module id '41860'.,web,201.217.216.162
2554,9663,"23/08/22, 09:53",Assignment: Activity 1: Image Licensing Presentation,Online text submissions,An online text has been uploaded.,The user with id '9663' has saved an online text submission with id '274420' in the assignment activity with course module id '41860'.,web,201.217.216.162
2555,9663,"23/08/22, 09:53",Assignment: Activity 1: Image Licensing Presentation,Assignment,Course module viewed,The user with id '9663' viewed the 'assign' activity with course module id '41860'.,web,201.217.216.162
2556,9683,"23/08/22, 09:53",Assignment: Activity 1: Image Licensing Presentation,User tours,Step shown,The user with id '9683' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=41860&action=editsubmission'.,web,201.217.216.162
2557,9683,"23/08/22, 09:53",Assignment: Activity 1: Image Licensing Presentation,User tours,Tour started,The user with id '9683' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=41860&action=editsubmission'.,web,201.217.216.162
2558,9683,"23/08/22, 09:53",Assignment: Activity 1: Image Licensing Presentation,Assignment,Submission form viewed.,The user with id '9683' viewed their submission for the assignment with course module id '41860'.,web,201.217.216.162
2559,9683,"23/08/22, 09:53",Assignment: Activity 1: Image Licensing Presentation,Assignment,Course module viewed,The user with id '9683' viewed the 'assign' activity with course module id '41860'.,web,201.217.216.162
2560,9661,"23/08/22, 09:53",Assignment: Activity 1: Image Licensing Presentation,User tours,Step shown,The user with id '9661' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=41860'.,web,201.217.216.162
2561,9661,"23/08/22, 09:53",Assignment: Activity 1: Image Licensing Presentation,User tours,Tour started,The user with id '9661' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=41860'.,web,201.217.216.162
2562,9661,"23/08/22, 09:53",Assignment: Activity 1: Image Licensing Presentation,Assignment,The status of the submission has been viewed.,The user with id '9661' has viewed the submission status page for the assignment with course module id '41860'.,web,201.217.216.162
2563,9661,"23/08/22, 09:53",Assignment: Activity 1: Image Licensing Presentation,Assignment,Course module viewed,The user with id '9661' viewed the 'assign' activity with course module id '41860'.,web,201.217.216.162
2564,9663,"23/08/22, 09:53",Assignment: Activity 1: Image Licensing Presentation,User tours,Step shown,The user with id '9663' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=41860&action=editsubmission'.,web,201.217.216.162
2565,9663,"23/08/22, 09:53",Assignment: Activity 1: Image Licensing Presentation,User tours,Tour started,The user with id '9663' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=41860&action=editsubmission'.,web,201.217.216.162
2566,9663,"23/08/22, 09:53",Assignment: Activity 1: Image Licensing Presentation,Assignment,Submission form viewed.,The user with id '9663' viewed their submission for the assignment with course module id '41860'.,web,201.217.216.162
2567,9663,"23/08/22, 09:53",Assignment: Activity 1: Image Licensing Presentation,Assignment,Course module viewed,The user with id '9663' viewed the 'assign' activity with course module id '41860'.,web,201.217.216.162
2568,9677,"23/08/22, 09:53",Assignment: Activity 1: Image Licensing Presentation,User tours,Step shown,The user with id '9677' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=41860&action=view'.,web,201.217.216.162
2569,9677,"23/08/22, 09:53",Assignment: Activity 1: Image Licensing Presentation,User tours,Tour started,The user with id '9677' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=41860&action=view'.,web,201.217.216.162
2570,9677,"23/08/22, 09:53",Assignment: Activity 1: Image Licensing Presentation,Assignment,The status of the submission has been viewed.,The user with id '9677' has viewed the submission status page for the assignment with course module id '41860'.,web,201.217.216.162
2571,9677,"23/08/22, 09:53",Assignment: Activity 1: Image Licensing Presentation,Assignment,Course module viewed,The user with id '9677' viewed the 'assign' activity with course module id '41860'.,web,201.217.216.162
2572,9677,"23/08/22, 09:53",Assignment: Activity 1: Image Licensing Presentation,Assignment,A submission has been submitted.,The user with id '9677' has submitted the submission with id '274419' for the assignment with course module id '41860'.,web,201.217.216.162
2573,9677,"23/08/22, 09:53",Assignment: Activity 1: Image Licensing Presentation,Online text submissions,Submission created.,The user with id '9677' created an online text submission with '1' words in the assignment with course module id '41860'.,web,201.217.216.162
2574,9677,"23/08/22, 09:53",Assignment: Activity 1: Image Licensing Presentation,Online text submissions,An online text has been uploaded.,The user with id '9677' has saved an online text submission with id '274419' in the assignment activity with course module id '41860'.,web,201.217.216.162
2575,9677,"23/08/22, 09:53",Assignment: Activity 1: Image Licensing Presentation,Assignment,Course module viewed,The user with id '9677' viewed the 'assign' activity with course module id '41860'.,web,201.217.216.162
2576,9680,"23/08/22, 09:53",Assignment: Activity 1: Image Licensing Presentation,User tours,Step shown,The user with id '9680' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=41860'.,web,201.217.216.162
2577,9683,"23/08/22, 09:53",Assignment: Activity 1: Image Licensing Presentation,User tours,Step shown,The user with id '9683' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=41860'.,web,201.217.216.162
2578,9683,"23/08/22, 09:53",Assignment: Activity 1: Image Licensing Presentation,User tours,Tour started,The user with id '9683' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=41860'.,web,201.217.216.162
2579,9683,"23/08/22, 09:53",Assignment: Activity 1: Image Licensing Presentation,Assignment,The status of the submission has been viewed.,The user with id '9683' has viewed the submission status page for the assignment with course module id '41860'.,web,201.217.216.162
2580,9683,"23/08/22, 09:53",Assignment: Activity 1: Image Licensing Presentation,Assignment,Course module viewed,The user with id '9683' viewed the 'assign' activity with course module id '41860'.,web,201.217.216.162
2581,9663,"23/08/22, 09:53",Assignment: Activity 1: Image Licensing Presentation,User tours,Step shown,The user with id '9663' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=41860'.,web,201.217.216.162
2582,9663,"23/08/22, 09:53",Assignment: Activity 1: Image Licensing Presentation,User tours,Tour started,The user with id '9663' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=41860'.,web,201.217.216.162
2583,9680,"23/08/22, 09:53",Assignment: Activity 1: Image Licensing Presentation,User tours,Tour started,The user with id '9680' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=41860'.,web,201.217.216.162
2584,9663,"23/08/22, 09:53",Assignment: Activity 1: Image Licensing Presentation,Assignment,The status of the submission has been viewed.,The user with id '9663' has viewed the submission status page for the assignment with course module id '41860'.,web,201.217.216.162
2585,9663,"23/08/22, 09:53",Assignment: Activity 1: Image Licensing Presentation,Assignment,Course module viewed,The user with id '9663' viewed the 'assign' activity with course module id '41860'.,web,201.217.216.162
2586,9677,"23/08/22, 09:52",Assignment: Activity 1: Image Licensing Presentation,User tours,Step shown,The user with id '9677' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=41860&action=editsubmission'.,web,201.217.216.162
2587,9677,"23/08/22, 09:52",Assignment: Activity 1: Image Licensing Presentation,User tours,Tour started,The user with id '9677' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=41860&action=editsubmission'.,web,201.217.216.162
2588,9677,"23/08/22, 09:52",Assignment: Activity 1: Image Licensing Presentation,Assignment,Submission form viewed.,The user with id '9677' viewed their submission for the assignment with course module id '41860'.,web,201.217.216.162
2589,9677,"23/08/22, 09:52",Assignment: Activity 1: Image Licensing Presentation,Assignment,Course module viewed,The user with id '9677' viewed the 'assign' activity with course module id '41860'.,web,201.217.216.162
2590,9677,"23/08/22, 09:52",Assignment: Activity 1: Image Licensing Presentation,User tours,Step shown,The user with id '9677' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=41860'.,web,201.217.216.162
2591,9677,"23/08/22, 09:52",Assignment: Activity 1: Image Licensing Presentation,User tours,Tour started,The user with id '9677' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=41860'.,web,201.217.216.162
2592,9677,"23/08/22, 09:52",Assignment: Activity 1: Image Licensing Presentation,Assignment,The status of the submission has been viewed.,The user with id '9677' has viewed the submission status page for the assignment with course module id '41860'.,web,201.217.216.162
2593,9677,"23/08/22, 09:52",Assignment: Activity 1: Image Licensing Presentation,Assignment,Course module viewed,The user with id '9677' viewed the 'assign' activity with course module id '41860'.,web,201.217.216.162
2594,9625,"23/08/22, 09:52",Assignment: Activity 1: Image Licensing Presentation,User tours,Step shown,The user with id '9625' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=41860&action=view'.,web,201.217.216.162
2595,9625,"23/08/22, 09:52",Assignment: Activity 1: Image Licensing Presentation,User tours,Tour started,The user with id '9625' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=41860&action=view'.,web,201.217.216.162
2596,9625,"23/08/22, 09:52",Assignment: Activity 1: Image Licensing Presentation,Assignment,The status of the submission has been viewed.,The user with id '9625' has viewed the submission status page for the assignment with course module id '41860'.,web,201.217.216.162
2597,9625,"23/08/22, 09:52",Assignment: Activity 1: Image Licensing Presentation,Assignment,Course module viewed,The user with id '9625' viewed the 'assign' activity with course module id '41860'.,web,201.217.216.162
2598,9625,"23/08/22, 09:52",Assignment: Activity 1: Image Licensing Presentation,Assignment,A submission has been submitted.,The user with id '9625' has submitted the submission with id '274413' for the assignment with course module id '41860'.,web,201.217.216.162
2599,9625,"23/08/22, 09:52",Assignment: Activity 1: Image Licensing Presentation,Online text submissions,Submission created.,The user with id '9625' created an online text submission with '1' words in the assignment with course module id '41860'.,web,201.217.216.162
2600,9625,"23/08/22, 09:52",Assignment: Activity 1: Image Licensing Presentation,Online text submissions,An online text has been uploaded.,The user with id '9625' has saved an online text submission with id '274413' in the assignment activity with course module id '41860'.,web,201.217.216.162
2601,9625,"23/08/22, 09:52",Assignment: Activity 1: Image Licensing Presentation,Assignment,Course module viewed,The user with id '9625' viewed the 'assign' activity with course module id '41860'.,web,201.217.216.162
2602,9651,"23/08/22, 09:52",Assignment: Activity 1: Image Licensing Presentation,User tours,Step shown,The user with id '9651' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=41860&action=view'.,web,201.217.216.162
2603,9651,"23/08/22, 09:52",Assignment: Activity 1: Image Licensing Presentation,User tours,Tour started,The user with id '9651' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=41860&action=view'.,web,201.217.216.162
2604,9678,"23/08/22, 09:52",Assignment: Activity 1: Image Licensing Presentation,User tours,Step shown,The user with id '9678' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=41860&action=view'.,web,201.217.216.162
2605,9651,"23/08/22, 09:52",Assignment: Activity 1: Image Licensing Presentation,Assignment,The status of the submission has been viewed.,The user with id '9651' has viewed the submission status page for the assignment with course module id '41860'.,web,201.217.216.162
2606,9651,"23/08/22, 09:52",Assignment: Activity 1: Image Licensing Presentation,Assignment,Course module viewed,The user with id '9651' viewed the 'assign' activity with course module id '41860'.,web,201.217.216.162
2607,9651,"23/08/22, 09:52",Assignment: Activity 1: Image Licensing Presentation,Assignment,A submission has been submitted.,The user with id '9651' has submitted the submission with id '274417' for the assignment with course module id '41860'.,web,201.217.216.162
2608,9651,"23/08/22, 09:52",Assignment: Activity 1: Image Licensing Presentation,Online text submissions,Submission created.,The user with id '9651' created an online text submission with '1' words in the assignment with course module id '41860'.,web,201.217.216.162
2609,9651,"23/08/22, 09:52",Assignment: Activity 1: Image Licensing Presentation,Online text submissions,An online text has been uploaded.,The user with id '9651' has saved an online text submission with id '274417' in the assignment activity with course module id '41860'.,web,201.217.216.162
2610,9651,"23/08/22, 09:52",Assignment: Activity 1: Image Licensing Presentation,Assignment,Course module viewed,The user with id '9651' viewed the 'assign' activity with course module id '41860'.,web,201.217.216.162
2611,9651,"23/08/22, 09:52",Assignment: Activity 1: Image Licensing Presentation,User tours,Step shown,The user with id '9651' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=41860&action=editsubmission'.,web,201.217.216.162
2612,9651,"23/08/22, 09:52",Assignment: Activity 1: Image Licensing Presentation,User tours,Tour started,The user with id '9651' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=41860&action=editsubmission'.,web,201.217.216.162
2613,9651,"23/08/22, 09:52",Assignment: Activity 1: Image Licensing Presentation,Assignment,Submission form viewed.,The user with id '9651' viewed their submission for the assignment with course module id '41860'.,web,201.217.216.162
2614,9651,"23/08/22, 09:52",Assignment: Activity 1: Image Licensing Presentation,Assignment,Course module viewed,The user with id '9651' viewed the 'assign' activity with course module id '41860'.,web,201.217.216.162
2615,9651,"23/08/22, 09:52",Assignment: Activity 1: Image Licensing Presentation,User tours,Step shown,The user with id '9651' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=41860'.,web,201.217.216.162
2616,9651,"23/08/22, 09:52",Assignment: Activity 1: Image Licensing Presentation,User tours,Tour started,The user with id '9651' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=41860'.,web,201.217.216.162
2617,9678,"23/08/22, 09:52",Assignment: Activity 1: Image Licensing Presentation,User tours,Tour started,The user with id '9678' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=41860&action=view'.,web,201.217.216.162
2618,9651,"23/08/22, 09:52",Assignment: Activity 1: Image Licensing Presentation,Assignment,The status of the submission has been viewed.,The user with id '9651' has viewed the submission status page for the assignment with course module id '41860'.,web,201.217.216.162
2619,9651,"23/08/22, 09:52",Assignment: Activity 1: Image Licensing Presentation,Assignment,Course module viewed,The user with id '9651' viewed the 'assign' activity with course module id '41860'.,web,201.217.216.162
2620,9678,"23/08/22, 09:52",Assignment: Activity 1: Image Licensing Presentation,Assignment,The status of the submission has been viewed.,The user with id '9678' has viewed the submission status page for the assignment with course module id '41860'.,web,201.217.216.162
2621,9678,"23/08/22, 09:52",Assignment: Activity 1: Image Licensing Presentation,Assignment,Course module viewed,The user with id '9678' viewed the 'assign' activity with course module id '41860'.,web,201.217.216.162
2622,9678,"23/08/22, 09:52",Assignment: Activity 1: Image Licensing Presentation,Assignment,A submission has been submitted.,The user with id '9678' has submitted the submission with id '274418' for the assignment with course module id '41860'.,web,201.217.216.162
2623,9678,"23/08/22, 09:52",Assignment: Activity 1: Image Licensing Presentation,Online text submissions,Submission created.,The user with id '9678' created an online text submission with '1' words in the assignment with course module id '41860'.,web,201.217.216.162
2624,9678,"23/08/22, 09:52",Assignment: Activity 1: Image Licensing Presentation,Online text submissions,An online text has been uploaded.,The user with id '9678' has saved an online text submission with id '274418' in the assignment activity with course module id '41860'.,web,201.217.216.162
2625,9678,"23/08/22, 09:52",Assignment: Activity 1: Image Licensing Presentation,Assignment,Course module viewed,The user with id '9678' viewed the 'assign' activity with course module id '41860'.,web,201.217.216.162
2626,9678,"23/08/22, 09:51",Assignment: Activity 1: Image Licensing Presentation,User tours,Step shown,The user with id '9678' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=41860&action=editsubmission'.,web,201.217.216.162
2627,9678,"23/08/22, 09:51",Assignment: Activity 1: Image Licensing Presentation,User tours,Tour started,The user with id '9678' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=41860&action=editsubmission'.,web,201.217.216.162
2628,9678,"23/08/22, 09:51",Assignment: Activity 1: Image Licensing Presentation,Assignment,Submission form viewed.,The user with id '9678' viewed their submission for the assignment with course module id '41860'.,web,201.217.216.162
2629,9678,"23/08/22, 09:51",Assignment: Activity 1: Image Licensing Presentation,Assignment,Course module viewed,The user with id '9678' viewed the 'assign' activity with course module id '41860'.,web,201.217.216.162
2630,9678,"23/08/22, 09:51",Assignment: Activity 1: Image Licensing Presentation,User tours,Step shown,The user with id '9678' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=41860'.,web,201.217.216.162
2631,9678,"23/08/22, 09:51",Assignment: Activity 1: Image Licensing Presentation,User tours,Tour started,The user with id '9678' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=41860'.,web,201.217.216.162
2632,9678,"23/08/22, 09:51",Assignment: Activity 1: Image Licensing Presentation,Assignment,The status of the submission has been viewed.,The user with id '9678' has viewed the submission status page for the assignment with course module id '41860'.,web,201.217.216.162
2633,9678,"23/08/22, 09:51",Assignment: Activity 1: Image Licensing Presentation,Assignment,Course module viewed,The user with id '9678' viewed the 'assign' activity with course module id '41860'.,web,201.217.216.162
2634,9679,"23/08/22, 09:51",Assignment: Activity 1: Image Licensing Presentation,Assignment,The status of the submission has been viewed.,The user with id '9679' has viewed the submission status page for the assignment with course module id '41860'.,web,201.217.216.162
2635,9679,"23/08/22, 09:51",Assignment: Activity 1: Image Licensing Presentation,Assignment,Course module viewed,The user with id '9679' viewed the 'assign' activity with course module id '41860'.,web,201.217.216.162
2636,9679,"23/08/22, 09:51",Assignment: Activity 1: Image Licensing Presentation,Assignment,A submission has been submitted.,The user with id '9679' has submitted the submission with id '274410' for the assignment with course module id '41860'.,web,201.217.216.162
2637,9679,"23/08/22, 09:51",Assignment: Activity 1: Image Licensing Presentation,Online text submissions,Submission created.,The user with id '9679' created an online text submission with '1' words in the assignment with course module id '41860'.,web,201.217.216.162
2638,9679,"23/08/22, 09:51",Assignment: Activity 1: Image Licensing Presentation,Online text submissions,An online text has been uploaded.,The user with id '9679' has saved an online text submission with id '274410' in the assignment activity with course module id '41860'.,web,201.217.216.162
2639,9679,"23/08/22, 09:51",Assignment: Activity 1: Image Licensing Presentation,Assignment,Course module viewed,The user with id '9679' viewed the 'assign' activity with course module id '41860'.,web,201.217.216.162
2640,9662,"23/08/22, 09:48",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9662' viewed the section number '1' of the course with id '186'.,web,190.144.167.253
